version,trip_id,actual_events,predicted_events,tp_events,fp_events,fn_events,tp_events_tol1,fp_events_tol1,fn_events_tol1,alert_rows,actual_change_rows
v2_prod,1866601775146920,0,3,0,3,0,0,3,0,5,0
v2_prod,1719811776560880,0,3,0,3,0,0,3,0,3,0
v2_prod,1888091775176979,0,3,0,3,0,0,3,0,3,0
v2_prod,715661776548509,0,3,0,3,0,0,3,0,3,0
v2_prod,1790481776434571,0,3,0,3,0,0,3,0,3,0
v2_prod,966611776342728,0,3,0,3,0,0,3,0,5,0
v2_prod,1848281776289801,0,3,0,3,0,0,3,0,4,0
v2_prod,1848311776486229,0,3,0,3,0,0,3,0,4,0
v2_prod,711291776448772,0,3,0,3,0,0,3,0,4,0
v2_prod,1821061776377518,0,3,0,3,0,0,3,0,4,0
v2_prod,1829701776301351,0,3,0,3,0,0,3,0,3,0
v2_prod,712571775098264,0,2,0,2,0,0,2,0,4,0
v2_prod,1808861775098837,0,2,0,2,0,0,2,0,2,0
v2_prod,1480121775031911,0,2,0,2,0,0,2,0,3,0
v2_prod,1821001775113652,0,2,0,2,0,0,2,0,2,0
v2_prod,1792431775015098,0,2,0,2,0,0,2,0,2,0
v2_prod,1791341775110101,0,2,0,2,0,0,2,0,2,0
v2_prod,1066141775007639,0,2,0,2,0,0,2,0,4,0
v2_prod,713741775081500,0,2,0,2,0,0,2,0,3,0
v2_prod,1649021776362402,0,2,0,2,0,0,2,0,2,0
v2_prod,1847001775155087,0,2,0,2,0,0,2,0,2,0
v2_prod,1509271776365794,0,2,0,2,0,0,2,0,3,0
v2_prod,1888031775134437,0,2,0,2,0,0,2,0,6,0
v2_prod,1648901776369305,0,2,0,2,0,0,2,0,3,0
v2_prod,715861775157695,0,2,0,2,0,0,2,0,3,0
v2_prod,1628241775071412,0,2,0,2,0,0,2,0,2,0
v2_prod,1480061775253090,0,2,0,2,0,0,2,0,4,0
v2_prod,1211501775020618,0,2,0,2,0,0,2,0,2,0
v2_prod,1683751775031284,0,2,0,2,0,0,2,0,4,0
v2_prod,1821101775092178,0,2,0,2,0,0,2,0,3,0
v2_prod,711141775187195,0,2,0,2,0,0,2,0,3,0
v2_prod,1848401776375047,0,2,0,2,0,0,2,0,2,0
v2_prod,1236121775751874,0,2,0,2,0,0,2,0,2,0
v2_prod,1866871775240158,0,2,0,2,0,0,2,0,3,0
v2_prod,1214401776376502,0,2,0,2,0,0,2,0,2,0
v2_prod,712661775263170,0,2,0,2,0,0,2,0,3,0
v2_prod,1808801776936687,3,5,3,2,0,3,2,0,5,3
v2_prod,1804591776543010,0,2,0,2,0,0,2,0,2,0
v2_prod,1509271776396674,0,2,0,2,0,0,2,0,3,0
v2_prod,1719051776448091,0,2,0,2,0,0,2,0,2,0
v2_prod,1790381776521905,0,2,0,2,0,0,2,0,2,0
v2_prod,1263951775342723,0,2,0,2,0,0,2,0,4,0
v2_prod,1985391776400059,0,2,0,2,0,0,2,0,2,0
v2_prod,1823901775091424,0,2,0,2,0,0,2,0,3,0
v2_prod,716741775473091,0,2,0,2,0,0,2,0,2,0
v2_prod,1829711776381641,0,2,0,2,0,0,2,0,3,0
v2_prod,711971775139525,0,2,0,2,0,0,2,0,2,0
v2_prod,1808741776842429,0,2,0,2,0,0,2,0,2,0
v2_prod,1866531776513285,1,3,1,2,0,1,2,0,4,1
v2_prod,1790391776384914,0,2,0,2,0,0,2,0,2,0
v2_prod,1264301776387256,0,2,0,2,0,0,2,0,2,0
v2_prod,1821211775141791,0,2,0,2,0,0,2,0,3,0
v2_prod,1867221776329148,0,2,0,2,0,0,2,0,2,0
v2_prod,1867421775112999,0,2,0,2,0,0,2,0,4,0
v2_prod,1791781775538892,0,2,0,2,0,0,2,0,4,0
v2_prod,1866791776933545,0,2,0,2,0,0,2,0,2,0
v2_prod,1480211776288557,0,2,0,2,0,0,2,0,2,0
v2_prod,1532971776730396,0,2,0,2,0,0,2,0,2,0
v2_prod,1719051776423271,0,2,0,2,0,0,2,0,2,0
v2_prod,1829681776471620,0,2,0,2,0,0,2,0,2,0
v2_prod,711681776360607,0,2,0,2,0,0,2,0,2,0
v2_prod,1250361776335230,0,2,0,2,0,0,2,0,2,0
v2_prod,712061776472953,0,2,0,2,0,0,2,0,2,0
v2_prod,1793131776358478,0,2,0,2,0,0,2,0,2,0
v2_prod,1243861776340498,0,2,0,2,0,0,2,0,3,0
v2_prod,1866871776286820,0,2,0,2,0,0,2,0,2,0
v2_prod,1867471775256465,0,2,0,2,0,0,2,0,3,0
v2_prod,1509351775002287,0,2,0,2,0,0,2,0,2,0
v2_prod,1791841775330822,0,2,0,2,0,0,2,0,4,0
v2_prod,1791681776353945,0,2,0,2,0,0,2,0,2,0
v2_prod,1582201776753897,0,2,0,2,0,0,2,0,2,0
v2_prod,1867221776287201,0,2,0,2,0,0,2,0,2,0
v2_prod,1821171776580957,0,2,0,2,0,0,2,0,2,0
v2_prod,1821211776365443,0,2,0,2,0,0,2,0,2,0
v2_prod,1214401776429290,0,2,0,2,0,0,2,0,2,0
v2_prod,1661621776933635,0,2,0,2,0,0,2,0,2,0
v2_prod,1821061776443789,0,2,0,2,0,0,2,0,2,0
v2_prod,1628241776421546,0,2,0,2,0,0,2,0,3,0
v2_prod,711861776322018,0,2,0,2,0,0,2,0,3,0
v2_prod,1716901776352048,0,2,0,2,0,0,2,0,2,0
v2_prod,1627131776476503,0,2,0,2,0,0,2,0,2,0
v2_prod,717041775137618,0,2,0,2,0,0,2,0,2,0
v2_prod,1628311776915649,0,2,0,2,0,0,2,0,2,0
v2_prod,1098631776598420,0,2,0,2,0,0,2,0,3,0
v2_prod,1848281776467555,0,2,0,2,0,0,2,0,2,0
v2_prod,1866541775532693,0,2,0,2,0,0,2,0,2,0
v2_prod,1649021776920576,1,3,1,2,0,1,2,0,3,1
v2_prod,711861775294902,1,3,1,2,0,1,2,0,3,1
v2_prod,1866971775086585,0,2,0,2,0,0,2,0,3,0
v2_prod,715771776525134,0,2,0,2,0,0,2,0,2,0
v2_prod,1888041776400301,0,2,0,2,0,0,2,0,2,0
v2_prod,1214171776505343,0,2,0,2,0,0,2,0,3,0
v2_prod,1829681776393781,0,2,0,2,0,0,2,0,2,0
v2_prod,1250351776493066,0,2,0,2,0,0,2,0,2,0
v2_prod,1867331776356148,0,2,0,2,0,0,2,0,2,0
v2_prod,1990551776389549,0,2,0,2,0,0,2,0,2,0
v2_prod,1790651775177893,0,2,0,2,0,0,2,0,2,0
v2_prod,1526701776406119,0,2,0,2,0,0,2,0,2,0
v2_prod,1243861775525324,0,2,0,2,0,0,2,0,3,0
v2_prod,1720931775239314,0,2,0,2,0,0,2,0,3,0
v2_prod,1887721776615477,0,2,0,2,0,0,2,0,3,0
v2_prod,1867571776459361,0,2,0,2,0,0,2,0,2,0
v2_prod,1804461776934918,2,4,2,2,0,2,2,0,5,2
v2_prod,1480121776414071,0,2,0,2,0,0,2,0,2,0
v2_prod,1847001776915092,0,2,0,2,0,0,2,0,2,0
v2_prod,1218891776871579,0,2,0,2,0,0,2,0,3,0
v2_prod,712571776934598,1,3,1,2,0,1,2,0,5,1
v2_prod,1985391776354259,0,2,0,2,0,0,2,0,2,0
v2_prod,1829701776560830,0,2,0,2,0,0,2,0,2,0
v2_prod,1866601776657089,2,4,2,2,0,2,2,0,4,2
v2_prod,715731776644128,0,2,0,2,0,0,2,0,2,0
v2_prod,716411776464865,0,2,0,2,0,0,2,0,3,0
v2_prod,715771776453131,0,2,0,2,0,0,2,0,2,0
v2_prod,1791341775070439,0,1,0,1,0,0,1,0,1,0
v2_prod,1866631776463470,0,1,0,1,0,0,1,0,1,0
v2_prod,711141775096868,0,1,0,1,0,0,1,0,2,0
v2_prod,1716901775045769,0,1,0,1,0,0,1,0,1,0
v2_prod,1214121775172145,0,1,0,1,0,0,1,0,1,0
v2_prod,1791321775011127,0,1,0,1,0,0,1,0,1,0
v2_prod,1790491775168848,0,1,0,1,0,0,1,0,2,0
v2_prod,1848311776537365,0,1,0,1,0,0,1,0,1,0
v2_prod,1264291775330721,0,1,0,1,0,0,1,0,2,0
v2_prod,1866871776332352,0,1,0,1,0,0,1,0,2,0
v2_prod,1808601775233532,0,1,0,1,0,0,1,0,2,0
v2_prod,1833821776289503,0,1,0,1,0,0,1,0,1,0
v2_prod,1793121776348645,0,1,0,1,0,0,1,0,1,0
v2_prod,1648911775341673,0,1,0,1,0,0,1,0,2,0
v2_prod,1866471776546667,0,1,0,1,0,0,1,0,1,0
v2_prod,1702061776385282,0,1,0,1,0,0,1,0,1,0
v2_prod,1509271775067704,0,1,0,1,0,0,1,0,1,0
v2_prod,1821081775239903,0,1,0,1,0,0,1,0,1,0
v2_prod,712061775469335,0,1,0,1,0,0,1,0,1,0
v2_prod,716151775103393,0,1,0,1,0,0,1,0,1,0
v2_prod,1791321776351562,0,1,0,1,0,0,1,0,1,0
v2_prod,1582231775575988,0,1,0,1,0,0,1,0,2,0
v2_prod,1990551775281271,0,1,0,1,0,0,1,0,2,0
v2_prod,1867051776381165,0,1,0,1,0,0,1,0,1,0
v2_prod,1278961776305664,0,1,0,1,0,0,1,0,2,0
v2_prod,1264391775071870,0,1,0,1,0,0,1,0,2,0
v2_prod,1052571775126558,0,1,0,1,0,0,1,0,1,0
v2_prod,1867051775093888,0,1,0,1,0,0,1,0,1,0
v2_prod,1628311775636837,0,1,0,1,0,0,1,0,2,0
v2_prod,1847001776953102,0,1,0,1,0,0,1,0,2,0
v2_prod,1790391775663203,0,1,0,1,0,0,1,0,1,0
v2_prod,1791871775130534,0,1,0,1,0,0,1,0,1,0
v2_prod,716561775818933,0,1,0,1,0,0,1,0,2,0
v2_prod,1867171775062245,0,1,0,1,0,0,1,0,1,0
v2_prod,1849501775173015,0,1,0,1,0,0,1,0,2,0
v2_prod,1829581776385870,0,1,0,1,0,0,1,0,1,0
v2_prod,1829711775007993,0,1,0,1,0,0,1,0,1,0
v2_prod,1866701776304726,0,1,0,1,0,0,1,0,1,0
v2_prod,1791731776363063,0,1,0,1,0,0,1,0,1,0
v2_prod,716561775127389,0,1,0,1,0,0,1,0,1,0
v2_prod,1866661776324630,0,1,0,1,0,0,1,0,1,0
v2_prod,1804581775149073,1,2,1,1,0,1,1,0,3,1
v2_prod,1808881775456854,0,1,0,1,0,0,1,0,2,0
v2_prod,1791681776369454,0,1,0,1,0,0,1,0,1,0
v2_prod,711331776439176,0,1,0,1,0,0,1,0,1,0
v2_prod,712061776320650,0,1,0,1,0,0,1,0,2,0
v2_prod,1804591776506965,0,1,0,1,0,0,1,0,2,0
v2_prod,1791341776373644,0,1,0,1,0,0,1,0,1,0
v2_prod,1683751776405814,0,1,0,1,0,0,1,0,1,0
v2_prod,1829671776908726,0,1,0,1,0,0,1,0,1,0
v2_prod,1790491776333283,0,1,0,1,0,0,1,0,2,0
v2_prod,1790441776590726,0,1,0,1,0,0,1,0,1,0
v2_prod,1790491776351313,0,1,0,1,0,0,1,0,2,0
v2_prod,1821001776462899,0,1,0,1,0,0,1,0,1,0
v2_prod,1264341776503271,0,1,0,1,0,0,1,0,1,0
v2_prod,1867571776417406,0,1,0,1,0,0,1,0,1,0
v2_prod,1791371776958052,0,1,0,1,0,0,1,0,1,0
v2_prod,1829631775127703,0,1,0,1,0,0,1,0,1,0
v2_prod,712061776297110,0,1,0,1,0,0,1,0,1,0
v2_prod,1808471776560820,0,1,0,1,0,0,1,0,2,0
v2_prod,966681776310324,0,1,0,1,0,0,1,0,1,0
v2_prod,1867221776304031,0,1,0,1,0,0,1,0,3,0
v2_prod,1702061776403722,0,1,0,1,0,0,1,0,1,0
v2_prod,1628241776398835,0,1,0,1,0,0,1,0,1,0
v2_prod,1821211776349743,0,1,0,1,0,0,1,0,1,0
v2_prod,1211421775449672,0,1,0,1,0,0,1,0,1,0
v2_prod,1804581775105603,0,1,0,1,0,0,1,0,1,0
v2_prod,1866881776291215,0,1,0,1,0,0,1,0,1,0
v2_prod,1833701775087489,0,1,0,1,0,0,1,0,2,0
v2_prod,1866791776306926,0,1,0,1,0,0,1,0,2,0
v2_prod,1866991775148618,0,1,0,1,0,0,1,0,1,0
v2_prod,1821171776303903,0,1,0,1,0,0,1,0,1,0
v2_prod,1752451775272681,0,1,0,1,0,0,1,0,3,0
v2_prod,1480061776636715,0,1,0,1,0,0,1,0,1,0
v2_prod,1804521776375530,0,1,0,1,0,0,1,0,1,0
v2_prod,1829631776378425,0,1,0,1,0,0,1,0,1,0
v2_prod,716561776294360,0,1,0,1,0,0,1,0,2,0
v2_prod,1532971776924084,0,1,0,1,0,0,1,0,1,0
v2_prod,1648921775082526,0,1,0,1,0,0,1,0,1,0
v2_prod,1790441776546527,0,1,0,1,0,0,1,0,1,0
v2_prod,1821001776406320,0,1,0,1,0,0,1,0,1,0
v2_prod,1848311776444757,0,1,0,1,0,0,1,0,1,0
v2_prod,1821081776403527,0,1,0,1,0,0,1,0,1,0
v2_prod,1821111776556336,0,1,0,1,0,0,1,0,1,0
v2_prod,1821211775101571,0,1,0,1,0,0,1,0,1,0
v2_prod,1848401776318558,0,1,0,1,0,0,1,0,2,0
v2_prod,1625481776478204,0,1,0,1,0,0,1,0,1,0
v2_prod,1213881776528952,0,1,0,1,0,0,1,0,1,0
v2_prod,712661776304058,0,1,0,1,0,0,1,0,2,0
v2_prod,1245851776474907,0,1,0,1,0,0,1,0,1,0
v2_prod,1808881776387041,0,1,0,1,0,0,1,0,2,0
v3_experimental,717151776919573,66,11,2,9,64,4,7,62,14,66
v3_experimental,1866501776290564,66,6,2,4,64,2,4,64,6,66
v3_experimental,711901776485730,59,9,3,6,56,4,5,55,10,59
v3_experimental,1256191776478958,40,4,2,2,38,2,2,38,5,40
v3_experimental,1808781775199502,36,10,1,9,35,4,6,32,11,36
v3_experimental,1264341775399858,37,9,2,7,35,3,6,34,10,37
v3_experimental,1866971775047635,37,8,2,6,35,2,6,35,12,37
v3_experimental,1592541776929343,35,8,3,5,32,5,3,30,9,35
v3_experimental,1243861776560537,34,7,2,5,32,2,5,32,14,34
v3_experimental,1211421776328950,38,13,7,6,31,8,5,30,17,38
v3_experimental,716131776699492,32,5,1,4,31,1,4,31,6,32
v3_experimental,1867201776957935,34,3,3,0,31,3,0,31,4,34
v3_experimental,715661776496674,30,10,0,10,30,1,9,29,12,30
v3_experimental,1808751776963766,33,6,3,3,30,4,2,29,8,33
v3_experimental,1720931776812697,33,14,4,10,29,7,7,26,22,33
v3_experimental,1790491776286034,30,5,2,3,28,4,1,26,5,30
v3_experimental,1866541775094328,30,3,2,1,28,2,1,28,5,30
v3_experimental,1592541776621898,28,5,1,4,27,1,4,27,6,28
v3_experimental,1791371776318995,29,6,2,4,27,3,3,26,8,29
v3_experimental,1790541776305985,27,2,0,2,27,1,1,26,3,27
v3_experimental,1808721776629184,29,3,2,1,27,3,0,26,7,29
v3_experimental,1790421775493560,28,9,2,7,26,2,7,26,16,28
v3_experimental,1649011776288040,27,4,1,3,26,2,2,25,7,27
v3_experimental,1808751776300482,27,3,1,2,26,1,2,26,3,27
v3_experimental,1791781776299254,26,8,1,7,25,2,6,24,10,26
v3_experimental,1264341776448125,26,7,1,6,25,1,6,25,12,26
v3_experimental,1719041775097109,27,6,2,4,25,2,4,25,7,27
v3_experimental,1702061776423132,31,16,7,9,24,8,8,23,22,31
v3_experimental,1792391776920647,24,7,0,7,24,0,7,24,8,24
v3_experimental,1866531776291130,28,10,4,6,24,5,5,23,12,28
v3_experimental,711861776366938,26,6,2,4,24,2,4,24,8,26
v3_experimental,1867391776320623,26,5,2,3,24,2,3,24,6,26
v3_experimental,1821141776895300,24,2,0,2,24,1,1,23,2,24
v3_experimental,1866491775034556,24,6,1,5,23,1,5,23,7,24
v3_experimental,1649011775077517,24,7,2,5,22,2,5,22,8,24
v3_experimental,1808781776291405,24,5,2,3,22,2,3,22,8,24
v3_experimental,1480121776323426,23,3,1,2,22,1,2,22,3,23
v3_experimental,1867391776295243,22,5,1,4,21,1,4,21,9,22
v3_experimental,1829581776312635,22,4,1,3,21,1,3,21,6,22
v3_experimental,1829631776314394,22,2,1,1,21,2,0,20,2,22
v3_experimental,1866471775221895,21,8,1,7,20,1,7,20,10,21
v3_experimental,1661531776317546,22,5,2,3,20,2,3,20,6,22
v3_experimental,1829671776299266,24,7,4,3,20,4,3,20,9,24
v3_experimental,1790541775162843,20,6,1,5,19,2,4,18,9,20
v3_experimental,712641776469659,25,11,6,5,19,8,3,17,16,25
v3_experimental,1833821775136919,20,4,1,3,19,2,2,18,4,20
v3_experimental,1790541775138173,19,3,0,3,19,2,1,17,4,19
v3_experimental,1848311775093984,18,4,0,4,18,1,3,17,7,18
v3_experimental,717021775158260,18,3,0,3,18,0,3,18,4,18
v3_experimental,1866411775440431,20,5,2,3,18,2,3,18,7,20
v3_experimental,1716901776394050,20,5,2,3,18,2,3,18,7,20
v3_experimental,1829631775076867,18,3,0,3,18,1,2,17,3,18
v3_experimental,1790421776628367,18,2,0,2,18,0,2,18,5,18
v3_experimental,716561775458958,23,21,6,15,17,9,12,14,27,23
v3_experimental,1804581776441421,18,16,1,15,17,2,14,16,18,18
v3_experimental,1829701775078716,18,10,1,9,17,2,8,16,11,18
v3_experimental,1507111776401624,18,8,1,7,17,2,6,16,11,18
v3_experimental,1829661775100421,18,3,1,2,17,1,2,17,4,18
v3_experimental,1847001776478976,19,3,2,1,17,3,0,16,7,19
v3_experimental,1263951776395748,18,11,2,9,16,2,9,16,16,18
v3_experimental,1790311775053899,16,8,0,8,16,2,6,14,12,16
v3_experimental,1866631776539548,16,4,0,4,16,0,4,16,5,16
v3_experimental,1790441776615164,17,4,1,3,16,2,2,15,5,17
v3_experimental,1804461775623653,17,3,1,2,16,1,2,16,6,17
v3_experimental,1866661775098621,16,1,0,1,16,0,1,16,1,16
v3_experimental,1829581776295174,16,1,0,1,16,0,1,16,2,16
v3_experimental,1866661776292944,16,5,1,4,15,1,4,15,9,16
v3_experimental,1866651776294978,15,2,0,2,15,1,1,14,2,15
v3_experimental,1661441775121939,19,6,4,2,15,4,2,15,12,19
v3_experimental,1866681775327500,16,2,1,1,15,1,1,15,3,16
v3_experimental,1661621775005673,16,1,1,0,15,1,0,15,1,16
v3_experimental,1628241776295776,15,8,1,7,14,2,6,13,11,15
v3_experimental,1264091775090606,16,8,2,6,14,2,6,14,10,16
v3_experimental,1214051776285875,14,5,0,5,14,1,4,13,8,14
v3_experimental,1848421776311477,16,7,2,5,14,2,5,14,10,16
v3_experimental,1213851776532188,14,4,0,4,14,0,4,14,4,14
v3_experimental,1867051776943134,17,7,3,4,14,4,3,13,9,17
v3_experimental,1867051776354899,14,4,0,4,14,0,4,14,4,14
v3_experimental,1214341776315510,15,5,1,4,14,1,4,14,6,15
v3_experimental,1480211775517727,15,4,1,3,14,2,2,13,5,15
v3_experimental,1866541775071553,14,3,0,3,14,0,3,14,3,14
v3_experimental,1507111775235100,14,3,0,3,14,0,3,14,3,14
v3_experimental,711861776294178,14,3,0,3,14,0,3,14,5,14
v3_experimental,716491776904420,15,3,1,2,14,2,1,13,3,15
v3_experimental,1236131775183742,14,2,0,2,14,0,2,14,2,14
v3_experimental,1592761776571334,14,10,1,9,13,3,7,11,11,14
v3_experimental,1808721776569157,14,5,1,4,13,1,4,13,7,14
v3_experimental,1867391775208367,14,3,1,2,13,1,2,13,4,14
v3_experimental,1829681775068201,14,2,1,1,13,2,0,12,2,14
v3_experimental,1264401776323964,15,12,3,9,12,3,9,12,15,15
v3_experimental,1808551776750965,12,7,0,7,12,0,7,12,9,12
v3_experimental,1245811775086706,16,10,4,6,12,5,5,11,16,16
v3_experimental,1264401775046523,14,7,2,5,12,3,4,11,9,14
v3_experimental,1716901776311831,13,6,1,5,12,3,3,10,7,13
v3_experimental,1866731775035702,12,4,0,4,12,0,4,12,6,12
v3_experimental,1867051776959604,12,4,0,4,12,0,4,12,5,12
v3_experimental,1866881776315349,14,5,2,3,12,2,3,12,7,14
v3_experimental,1627131776431187,14,5,2,3,12,3,2,11,6,14
v3_experimental,711681775065007,13,3,1,2,12,1,2,12,5,13
v3_experimental,1214451776357406,15,5,3,2,12,3,2,12,7,15
v3_experimental,1867541776296278,12,1,0,1,12,1,0,11,1,12
v3_experimental,715661775156715,14,3,2,1,12,2,1,12,4,14
v3_experimental,1791871775033743,12,1,0,1,12,0,1,12,1,12
v3_experimental,716151776523235,13,9,2,7,11,2,7,11,11,13
v3_experimental,1214161776646557,12,7,1,6,11,2,5,10,9,12
v3_experimental,717021775054869,12,5,1,4,11,2,3,10,8,12
v3_experimental,1480061776493298,13,6,2,4,11,2,4,11,6,13
v3_experimental,1648921775061112,12,4,1,3,11,2,2,10,5,12
v3_experimental,716131776384657,12,4,1,3,11,1,3,11,4,12
v3_experimental,1791721775002233,12,3,1,2,11,1,2,11,5,12
v3_experimental,1990551775238429,12,3,1,2,11,1,2,11,5,12
v3_experimental,1486491775224728,11,1,0,1,11,0,1,11,1,11
v3_experimental,1829681776926859,12,2,1,1,11,1,1,11,3,12
v3_experimental,1866561775326013,12,1,1,0,11,1,0,11,1,12
v3_experimental,1792431776321074,11,8,1,7,10,1,7,10,8,11
v3_experimental,1592541775299388,11,7,1,6,10,1,6,10,7,11
v3_experimental,1569091776328406,11,7,1,6,10,2,5,9,12,11
v3_experimental,1808781775328672,10,5,0,5,10,2,3,8,6,10
v3_experimental,1867201776313400,10,5,0,5,10,0,5,10,9,10
v3_experimental,1829661775011192,10,5,0,5,10,1,4,9,5,10
v3_experimental,1066141775086247,10,5,0,5,10,0,5,10,7,10
v3_experimental,1270471775144100,10,4,0,4,10,0,4,10,5,10
v3_experimental,1821171775138762,10,4,0,4,10,0,4,10,6,10
v3_experimental,711601775342768,12,5,2,3,10,3,2,9,7,12
v3_experimental,1236121775057117,10,3,0,3,10,0,3,10,6,10
v3_experimental,1213861775217469,10,3,0,3,10,0,3,10,3,10
v3_experimental,1808781776313205,11,4,1,3,10,2,2,9,4,11
v3_experimental,1808881776328461,12,5,2,3,10,2,3,10,10,12
v3_experimental,1808471775112521,10,2,0,2,10,0,2,10,4,10
v3_experimental,1833701776385283,11,3,1,2,10,2,1,9,4,11
v3_experimental,1592541775446049,10,2,0,2,10,0,2,10,2,10
v3_experimental,1791841775411744,10,2,0,2,10,0,2,10,2,10
v3_experimental,1866491775073311,10,2,0,2,10,0,2,10,2,10
v3_experimental,1792391776441788,11,3,1,2,10,1,2,10,3,11
v3_experimental,1808601776349812,12,4,2,2,10,2,2,10,6,12
v3_experimental,1509271775185680,10,1,0,1,10,0,1,10,1,10
v3_experimental,1486491776919925,10,1,0,1,10,0,1,10,1,10
v3_experimental,711601775089573,10,0,0,0,10,0,0,10,0,10
v3_experimental,1867461776487856,10,9,1,8,9,2,7,8,14,10
v3_experimental,1592541775399840,12,9,3,6,9,3,6,9,13,12
v3_experimental,716821775367857,13,9,4,5,9,4,5,9,12,13
v3_experimental,1236121776574767,10,5,1,4,9,1,4,9,7,10
v3_experimental,1829681775045981,10,4,1,3,9,2,2,8,5,10
v3_experimental,1808931776299317,10,4,1,3,9,2,2,8,5,10
v3_experimental,1852761775245934,10,3,1,2,9,1,2,9,5,10
v3_experimental,1866411775023282,11,4,2,2,9,2,2,9,8,11
v3_experimental,712521775220724,12,5,3,2,9,3,2,9,6,12
v3_experimental,1821061775370598,9,2,0,2,9,1,1,8,2,9
v3_experimental,1867511776524656,11,4,2,2,9,2,2,9,8,11
v3_experimental,1848431776285949,10,3,1,2,9,1,2,9,4,10
v3_experimental,1829701775063483,10,2,1,1,9,2,0,8,3,10
v3_experimental,1867201775293591,11,3,2,1,9,3,0,8,5,11
v3_experimental,1716901775074324,9,1,0,1,9,1,0,8,2,9
v3_experimental,1804581776353615,10,2,1,1,9,1,1,9,2,10
v3_experimental,1829631776921471,10,2,1,1,9,1,1,9,5,10
v3_experimental,1236131775007199,11,2,2,0,9,2,0,9,2,11
v3_experimental,1849501776958518,12,3,3,0,9,3,0,9,5,12
v3_experimental,1507111775186314,8,9,0,9,8,1,8,7,13,8
v3_experimental,1791901776290575,8,9,0,9,8,2,7,6,10,8
v3_experimental,1790541775095373,8,7,0,7,8,0,7,8,9,8
v3_experimental,1066141775039867,8,6,0,6,8,2,4,6,7,8
v3_experimental,1719051776917842,8,5,0,5,8,0,5,8,7,8
v3_experimental,1509291776301080,8,5,0,5,8,0,5,8,7,8
v3_experimental,1648871776901089,8,5,0,5,8,0,5,8,6,8
v3_experimental,711681775085427,10,6,2,4,8,3,3,7,7,10
v3_experimental,1848421775056295,8,4,0,4,8,0,4,8,4,8
v3_experimental,1211421775239255,8,4,0,4,8,0,4,8,4,8
v3_experimental,1649011776302020,9,5,1,4,8,1,4,8,8,9
v3_experimental,1866731775097484,8,4,0,4,8,1,3,7,5,8
v3_experimental,1582231776464240,8,4,0,4,8,0,4,8,5,8
v3_experimental,1866991775055199,12,7,4,3,8,5,2,7,9,12
v3_experimental,1791731775244488,8,3,0,3,8,0,3,8,5,8
v3_experimental,1866611775119512,9,4,1,3,8,2,2,7,7,9
v3_experimental,1867151775185070,9,4,1,3,8,2,2,7,6,9
v3_experimental,1791341775045702,8,2,0,2,8,0,2,8,2,8
v3_experimental,1867151775308350,8,2,0,2,8,0,2,8,2,8
v3_experimental,1214341776300565,8,2,0,2,8,0,2,8,2,8
v3_experimental,715661775104863,8,2,0,2,8,0,2,8,2,8
v3_experimental,1649021776448461,9,3,1,2,8,2,1,7,7,9
v3_experimental,1866881775144918,8,2,0,2,8,0,2,8,4,8
v3_experimental,1887721775047847,9,2,1,1,8,1,1,8,2,9
v3_experimental,711331775052409,8,1,0,1,8,0,1,8,1,8
v3_experimental,1792391776381419,9,2,1,1,8,1,1,8,3,9
v3_experimental,1509271776298576,8,1,0,1,8,0,1,8,1,8
v3_experimental,1793131776315488,9,2,1,1,8,1,1,8,5,9
v3_experimental,1820971775041267,8,0,0,0,8,0,0,8,0,8
v3_experimental,1569091776668527,8,0,0,0,8,0,0,8,0,8
v3_experimental,1804591775055111,8,8,1,7,7,2,6,6,8,8
v3_experimental,1702061775058497,10,10,3,7,7,3,7,7,11,10
v3_experimental,1593491775098280,8,8,1,7,7,2,6,6,15,8
v3_experimental,1245811775015664,8,6,1,5,7,2,4,6,8,8
v3_experimental,1866471775409751,8,6,1,5,7,2,4,6,9,8
v3_experimental,1264401775100681,8,5,1,4,7,1,4,7,9,8
v3_experimental,1250361775157420,8,5,1,4,7,1,4,7,7,8
v3_experimental,1716901775095020,8,5,1,4,7,2,3,6,5,8
v3_experimental,1867121775058989,10,7,3,4,7,3,4,7,10,10
v3_experimental,1214191776808863,8,5,1,4,7,2,3,6,7,8
v3_experimental,712521775197524,9,5,2,3,7,2,3,7,7,9
v3_experimental,1867421775069568,8,4,1,3,7,1,3,7,5,8
v3_experimental,1866661775168152,7,3,0,3,7,1,2,6,6,7
v3_experimental,1808501776470050,8,4,1,3,7,1,3,7,8,8
v3_experimental,1486491775314441,10,5,3,2,7,3,2,7,7,10
v3_experimental,1214211775145907,8,3,1,2,7,1,2,7,5,8
v3_experimental,1582201776728707,8,3,1,2,7,1,2,7,3,8
v3_experimental,1213961776695943,8,3,1,2,7,1,2,7,6,8
v3_experimental,1821061776287322,8,3,1,2,7,1,2,7,5,8
v3_experimental,1719811776620245,8,3,1,2,7,1,2,7,4,8
v3_experimental,1791341775141544,8,1,1,0,7,1,0,7,1,8
v3_experimental,1278961775037478,8,9,2,7,6,2,7,6,17,8
v3_experimental,1526701775098261,6,6,0,6,6,0,6,6,9,6
v3_experimental,717081775440049,6,5,0,5,6,0,5,6,8,6
v3_experimental,1648901775015502,7,6,1,5,6,2,4,5,9,7
v3_experimental,1866701776333527,6,5,0,5,6,1,4,5,6,6
